item0000	Tradition requires parental approval for under-age marriage.
item0001	The clumsy customer spilled some expensive perfume. 
item0002	Grand auto slid three to fifteen and one eighth on the American Stock Exchange 
item0003	The company which runs retail automotive stores told Shearson Lehman Brothers its financial adviser to terminate discussions to sell the firm 
item0004	She had your dark suit in greasy wash water all year. 
item0005	Don't ask me to carry an oily rag like that.
item5209	The advent of Internet and social media platforms such as Facebook and WhatsApp have further strengthened the yearning of the local population to connect with their roots.
item5210	That is, the emotion or emotions a person identifies or sees in a song ninetysix Eminems tracks are angry; seventy s disco is sexy and joyful; this song is sad.
item5211	People who are lactase-non-persistent can still eat a certain amount of lactose without ill effects, so drinking a small amount of milk is fine.
item5212	 The other is a draft proposing changes to the rules framed in two thousand eleven for intermediaries? such as Internet and network service providers and cyber-cafes. 
item5213	Maybe athletics could also do with a professional league in India, about which there had been some talk but nothing has happened.
item5214	Stone tools have been used as proxy for expanding populations of humans and declining ones of other humans.
item5215	 The arch will be on display at Trafalgar Square for three days, before being taken on a tour of other cities around the world.
item5216	These results should not be taken to discourage treatment for serious mental health issues such as depression: with a clinical problem, it is always better to seek professional help.
item5217	The difficulty begins to spike as we move down the list.
item5218	Youve doubtless had the experience when, across a noisy, crowded room, you lock gazes with another person.
item5219	 However, under Section forty four of the Union Territories Act, nineteen sixty three, the Administrator has to act on the aid and advice of the Council of Ministers.
item5220	Statistical analysis of previous societies suggests that this happens in cycles.
item5221	 The first was an order authorising ten agencies under the Centre to implement Section sixty nine(one) of the Information Technology Act, as amended in two thousand eight , which allows interception, monitoring and decryption of information transmitted through or stored in a computer resource. 
item5222	Not everyone agrees that they were separate species.
item5223	In U. P. many communities have protested the sale of cheap liquor in pouches that are freely distributed during social events. 
item5224	We do know that there was active debate about her skin colour, a debate that would certainly seem racist to modern eyes.
item5225	 The second instance relates to the Interim Budget in an election year.
item5226	For Leonardo, the accepted explanation by ecclesiastical scholars of a great flood, such as that described in the Old Testament, for the relocation of these shells, didnt wash.
item5227	The Roman Empire covered four million square kilo metres in A D three ninty.
item5228	 That danger also means she could yet rally support for the draft withdrawal deal among Conservative backbenchers anxious to avoid an election. 
item5229	A Wise Old Owl: There was an old owl that lived in an oak.
item5230	 Every day he saw incidents happening around him.
item5231	 Yesterday he saw a boy helping an old man to carry a heavy basket.
item5232	 Today he saw a girl shouting at her mother. The more he saw the less he spoke.
item5233	As he spoke less, he heard more.
item5234	 He heard people talking and telling stories.
item5235	 He heard a woman saying that an elephant jumped over a fence.
item5236	 He also heard a man saying that he had never made a mistake.
item5237	The old owl had seen and heard about what happened to people.
item5238	 Some became better and some became worse.
item5239	 But the old owl had become wiser each and every day.
item5240	Moral of the story : You should be observant, talk less but listen more. This will make you a wise person.
