item0000	Tradition requires parental approval for under-age marriage.
item0001	The clumsy customer spilled some expensive perfume. 
item0002	Grand auto slid three to fifteen and one eighth on the American Stock Exchange 
item0003	The company which runs retail automotive stores told Shearson Lehman Brothers its financial adviser to terminate discussions to sell the firm 
item0004	She had your dark suit in greasy wash water all year. 
item0005	Don't ask me to carry an oily rag like that.
item1171	The one hundred -hyphen share index closed six point four points higher at one thousand ,comma six hundred eighty four point seven ,comma the day's lowest level .Period 
item1172	The institute said earned premiums rose three point one percent in the second quarter failing to keep pace with inflation which rose four point five percent 
item1173	The real estate investment trust said it was still hoping to reach a new credit arrangement 
item1174	At first glance ,comma at least ,comma the decision seems to violate any defendant's fundamental right to present evidence and to cross -hyphen examine witnesses against it .Period 
item1175	Economists are currently focusing on the index to get a reading on wage inflation .Period 
item1176	The investors expect to profit on the difference between the price realized in the sale and the cost of replacing the borrowed shares 
item1177	Bancroft convertible fund incorporated had a net asset value of twenty five dollars and eighty eight cents and a closing price of twenty seven and one quarter as of friday .Period 
item1178	And having several managers trying to play on falling interest rates ,comma for instance ,comma can make the fund too exposed to interest rate risk .Period 
item1179	Exactly like America .Period 
item1180	Another reform minded leader nikita khrushchev tried to kick start the Soviet economy in the early nineteen sixties and was sent packing 
item1181	When jimmy carter finally called Mr. volcker to the rescue in nineteen seventy nine ,comma inflation was running at more than thirteen percent .Period 
item1182	As a result of this new contract ,comma the palmdale facility will reopen in nineteen eighty eight with employment peaking at one thousand in about nineteen eighty nine .Period 
item1183	The four other utility company owners will also have to take write offs 
item1184	"double-quote the plain fact is that this proposal would pretend to provide for safe evacuation ,comma "double-quote he said .Period 
item1185	Yields range from four point eight percent in nineteen ninety to seven point two percent on zero coupon bonds due in two thousand two 
item1186	A spokesman in the U.S. says the idea is to create a clearinghouse for the sales of U.S. properties ,comma both shuwa's and those owned by others .Period 
item1187	The stock firmed four point seven oh to three hundred thirty seven point five oh 
item1188	The management committee's plan for the new governing body can take effect if approved by seventy five percent of the exchange's members 
item1189	The suit was filed under the false claims act which allows private citizens to sue on behalf of the government 
item1190	Among other factors ,comma lettuce prices plunged almost seventy percent after nearly tripling between october and January .Period 
item1191	Construction is to start in nineteen ninety one ,comma provided the project remains economically attractive .Period 
item1192	Both the nasdaq and amex indexes surpassed records set wednesday 
item1193	The strike isn't expected to seriously hurt short -hyphen term network profits ,comma however .Period 
item1194	Caterpillar won't discuss the financial impact of the move ,comma which the company says was done to reduce labor and parts costs .Period 
item1195	Attendants in search of other P.S./slash two clones here have to scour carefully .Period 
item1196	Yet the little lunch-party that she gave in Mrs. Wilcox's honour was not a success. 
item1197	The new friend did not blend with the "one or two delightful people" who had been asked to meet her, and the atmosphere was one of polite bewilderment. 
item1198	Her tastes were simple, her knowledge of culture slight, and she was not interested in the New English Art Club, 
item1199	Nor in the dividing-line between Journalism and Literature, which was started as a conversational hare. 
item1200	The delightful people darted after it with cries of joy, Margaret leading them, 
item1201	And not till the meal was half over did they realize that the principal guest had taken no part in the chase. 
item1202	There was no common topic.
item1203	Mrs. Wilcox, whose life had been spent in the service of husband and sons, had little to say to strangers who had never shared it, and whose age was half her own. 
item1204	Clever talk alarmed her, and withered her delicate imaginings; it was the social; counterpart of a motorcar, 
item1205	All jerks, and she was a wisp of hay, a flower. 
item1206	Twice she deplored the weather, twice criticized the train service on the Great Northern Railway. 
item1207	They vigorously assented, and rushed on, and when she inquired whether there was any news of Helen, 
item1208	Her hostess was too much occupied in placing Rothenstein to answer. 
item1209	The question was repeated: "I hope that your sister is safe in Germany by now." 
item1210	Margaret checked herself and said, "Yes, thank you; I heard on Tuesday." 
item1211	But the demon of vociferation was in her, and the next moment she was off again.
