item0000	Tradition requires parental approval for under-age marriage.
item0001	The clumsy customer spilled some expensive perfume. 
item0002	Grand auto slid three to fifteen and one eighth on the American Stock Exchange 
item0003	The company which runs retail automotive stores told Shearson Lehman Brothers its financial adviser to terminate discussions to sell the firm 
item0004	She had your dark suit in greasy wash water all year. 
item0005	Don't ask me to carry an oily rag like that.
item1629	It can sign onto the plan file a competing plan or take a completely passive role that neither endorses nor opposes a plan
item1630	It can't compete .period
item1631	It didn't elaborate
item1632	It does call for eliminating some government obstacles to the development of a healthy long term care insurance market
item1633	It does talk about the general municipal bond market though
item1634	It followed a revised increase of zero point two percent in october .period
item1635	It had forecast a nineteen eighty six fourth quarter loss of eighteen million dollars to twenty two million dollars
item1636	It had fourteen point five million common shares outstanding before the issue
item1637	It had sales of ninety one point five million dollars in the nineteen eighty six third quarter
item1638	It has since rebounded to seven hundred forty five point five seven where it closed Friday losing four point five seven points in the session
item1639	I think we have to open our markets
item1640	It is generally acknowledged that the sanctions already in place have caused thousands of black South Africans to lose their jobs .period
item1641	It isn't clear yet whether the campaign works
item1642	It is the generic stand -hyphen in for the social problems of our age ,comma "double-quote Mr. Murray writes .period
item1643	It is the generic stand in for the social problems of our age Mr. Murray writes
item1644	It is up from six and one half since the end of nineteen eighty seven .period
item1645	It might be a year or more before we get paid
item1646	It most recently traded at seventy dollars a share .period
item1647	It reported a net loss of ten point nine million dollars for the year ended march thirty first .period
item1648	It reported a net loss of ten point nine million dollars for the year ended March thirty first .period
item1649	It said it put three "double-quote key executives "double-quote in charge of the groups ,comma to focus efforts on "double-quote increasing sales productivity in the U. S. .period "double-quote
item1650	It said that fourteen percent reported lower employment ,comma the lowest since September nineteen eighty four .period
item1651	It said that sixteen percent of the purchasing managers reported higher employment ,comma the greatest percentage since march nineteen eighty five .period
item1652	It said various local plant issues must still be resolved before the contract is concluded
item1653	Its biggest was the one billion dollar purchase of united technologies corporation's Inmont subsidiary a major supplier of paint to the auto industry
item1654	At last they had to sit down and rest - not at all because they were weary or disheartened, of course, 
item1655	But because the Lamb insisted on being put down, 
item1656	And you cannot look very carefully after anything you may have happened to lose in the sand if you have an active baby to look after at the same time. 
item1657	Get someone to drop your best knife in the sand next time you go to the seaside,
item1658	And then take your baby brother with you when you go to look for it, and you will see that I am right.
item1659	The Lamb, as Martha had said, was feeling the benefit of the country air, and he was as frisky as a sandhopper.
item1660	The elder ones longed to go on talking about the new wishes they would have when they found the Psammead again. 
item1661	But the Lamb wished to enjoy himself.
item1662	He watched his opportunity and threw a handful of sand into Anthea's face, 
item1663	And then suddenly burrowed his own head in the sand and waved his fat legs in the air. 
item1664	Then of course the sand got into his eyes, as it had into Anthea's, and he howled.
item1665	The thoughtful Robert had brought one solid brown bottle of ginger-beer with him, 
item1666	Relying on a thirst that had never yet failed him. 
item1667	This had to be uncorked hurriedly - it was the only wet thing within reach, 
item1668	And it was necessary to wash the sand out of the Lamb's eyes somehow. 
