item0000	Tradition requires parental approval for under-age marriage.
item0001	The clumsy customer spilled some expensive perfume. 
item0002	Grand auto slid three to fifteen and one eighth on the American Stock Exchange 
item0003	The company which runs retail automotive stores told Shearson Lehman Brothers its financial adviser to terminate discussions to sell the firm 
item0004	She had your dark suit in greasy wash water all year. 
item0005	Don't ask me to carry an oily rag like that.
item1709	L. T. V. will present the plan to all the members of its bank and creditor committees next week
item1710	Macmillan has about twenty nine million shares outstanding .period
item1711	Manhattan industries continued to trade above the offer price yesterday indicating the market expects a higher bid
item1712	Manufacturers also are urging the government to ease immigration rules so they can import workers from neighboring countries
item1713	Manufacturers National Corporation raised the quarterly dividend on its common stock to forty six cents
item1714	Many of them even learned to speak English .period
item1715	Many such projects are under way .period
item1716	Maxwell said almost four hundred fifty thousand shares have been tendered under its offer and not withdrawn .period
item1717	Merrill lynch &ampersand company will remain the brokerage industry leader ,comma with seventy point two billion dollars .period
item1718	Michaels owns and operates a chain of specialty retail stores .period
item1719	Military policy was to keep the travel routes opened and protect the settled areas
item1720	Monday's crash is likely to affect at least one other piece of pending legislation the sweeping trade bill that is now the subject of a house senate conference
item1721	Moreover B. C. C. I. officials and industry analysts stressed that as much as seventy five percent of the bank's deposit base is made up of retail deposits
item1722	Moreover ,comma since oil is priced in dollars ,comma the strong yen has made petroleum prices all the cheaper .period
item1723	Morgan Stanley &Ampersand company is lead underwriter .period
item1724	Morgan Stanley and company is lead underwriter
item1725	Mr. Barrett says he paid one hundred seventy five thousand dollars for the rolls only six months ago
item1726	Mr. Fickling started the company in nineteen sixty nine with eight general hospitals and nursing homes along with a small construction operation
item1727	Mr. Fleming declined to name any potential suitor .period
item1728	Mr. Gramm leaves no doubt that his eyes are on the White House .period
item1729	Mr. Greenspan appears to believe that the best course is to proceed with a cautious move toward ease and to hope for a soft landing
item1730	Mr. Icahn and an investor group he heads hold seventy two point seven percent of T. W. A.'s shares
item1731	Mr. LEE isn't a government official ,comma but he said his company accounts for about three percent of the country's gross national product .period
item1732	Mr. Plaskett told union leaders he believes he could have a firm proposal in hand from a potential buyer for the Latin American routes by mid -hyphen september .period
item1733	Mr. Robertson says he would only be attracted by a nineteen multiple if he thought the projected earnings growth rate was eighteen percent to twenty percent
item1734	All the children were quite crushed by this terrible tale. 
item1735	They looked at the Psammead in horror. 
item1736	Suddenly the Lamb perceived that
item1737	something brown and furry was near him.
item1738	'Poof, poof, poofy,' he said, and made a grab.
item1739	'It's not a pussy,' Anthea was beginning, when the Sand-fairy leaped back.
item1740	'Oh, my left whisker!' it said; 'don't let him touch me. He is wet.'
item1741	Its fur stood on end with horror - and indeed a good deal of the ginger-beer had been spilt on the blue smock of the Lamb.
item1742	The Psammead dug with its hands and feet, and vanished in an instant and a whirl of sand.
item1743	The children marked the spot with a ring of stones.
item1744	'We may as well get along home,' said Robert. 
item1745	'I'll say I'm sorry;
item1746	But anyway if it's no good it's no harm, and we know where the sandy thing is for to-morrow.'
item1747	The others were noble. No one reproached Robert at all. 
item1748	Cyril picked up the Lamb, who was now quite himself again, and off they went by the safe cart-road.
