item0000	Tradition requires parental approval for under-age marriage.
item0001	The clumsy customer spilled some expensive perfume. 
item0002	Grand auto slid three to fifteen and one eighth on the American Stock Exchange 
item0003	The company which runs retail automotive stores told Shearson Lehman Brothers its financial adviser to terminate discussions to sell the firm 
item0004	She had your dark suit in greasy wash water all year. 
item0005	Don't ask me to carry an oily rag like that.
item1035	Well to begin with Mr. milken isn't running for office or for Mr. congeniality 
item1036	All the cars tested were four -hyphen door vehicles except the buick .Period 
item1037	A final report is due in december 
item1038	Doctor manchester disclaims any deception saying that was how long the operation took though the after picture wasn't made till a few days later 
item1039	The offer expires friday 
item1040	Two years ago B.A.S.F. made three separate acquisitions in the U.S. 
item1041	"double-quote now feel yourself playing with the dolphins and invite them back to play with you here ,comma "double-quote Mr. rowe says .Period 
item1042	Even when Mr. kozol is in obvious agreement with Mr. gilder ,comma or with charles murray and milton friedman ,comma he refuses to admit it .Period 
item1043	Under the law ,comma the justice department can elect to take over as plaintiff .Period 
item1044	After the board retained kidder peabody and company to review the bid the company met with other potential acquirers 
item1045	Burger king's sticking with pepsi keeps coca cola's lead in fountain sales from getting any wider 
item1046	A convention would open the door to a whole new group of leaders .Period 
item1047	Congressional pay on the other hand poses a different set of problems 
item1048	"double-quote but we also think many Japanese companies are making products overseas because of the yen's strength and importing them back to Japan .Period "double-quote 
item1049	"double-quote this should be a two -hyphen way street ,comma "double-quote said michael hatch ,comma commissioner of the minnesota commerce department .Period 
item1050	These are uneducated people he says in english so the patients won't understand 
item1051	Congress left no room for the commission when operating within this sphere to use cost benefit analysis 
item1052	Despite my best efforts ,comma I remain a reporter seated on a chair in a bookstore .Period 
item1053	The dividend is payable june first to stock of record may seventh 
item1054	There were four hundred eighty two declining issues ,comma three hundred forty nine advancing and one hundred ninety eight unchanged .Period 
item1055	Doubters had said he couldn't do it without substantial government subsidies 
item1056	The rate on six month bills fell to six point seven three percent from six point eight three percent 
item1057	Visa and mastercard fees vary because they are set by the banks or other institutions that issue the cards 
item1058	But this was fairly minor 
item1059	After one hour eighteen minutes boasts the ad 
item1060	Most complacently did Mrs. Munt rehearse her mission. 
item1061	Her nieces were independent young women, and it was not often that she was able to help them. 
item1062	Emily's daughters had never been quite like other girls. 
item1063	They had been left motherless when Tibby was born, when Helen was five and Margaret herself but thirteen. 
item1064	It was before the passing of the Deceased Wife's Sister Bill, so Mrs. Munt could without impropriety offer to go and keep house at Wick Place. But her brother-in-law, who was peculiar and a German, had referred the question to Margaret, who with the crudity of youth had answered, "No, they could manage much better alone." 
item1065	Five years later Mr. Schlegel had died too, and Mrs. Munt had repeated her offer. 
item1066	Margaret, crude no longer, had been grateful and extremely nice, but the substance of her answer had been the same. 
item1067	"I must not interfere a third time," thought Mrs. Munt. 
item1068	However, of course she did. 
item1069	She learnt, to her horror, that Margaret, now of age, was taking her money out of the old safe investments and putting it into Foreign Things, which always smash. 
item1070	Silence would have been criminal.
item1071	Her own fortune was invested in Home Rails,and most ardently did she beg her niece to imitate her.
item1072	"Then we should be together, dear." 
item1073	Margaret, out of politeness, invested a few hundreds in the Nottingham and Derby Railway, 
item1074	And though the Foreign Things did admirably and the Nottingham and Derby declined with the steady dignity of which only Home Rails are capable, Mrs. Munt never ceased to rejoice, and to say, 
item1075	"I did manage that, at all events. When the smash comes poor Margaret will have a nest-egg to fall back upon." 
item1076	This year Helen came of age, and exactly the same thing happened in Helen's case; 
item1077	she also would shift her money out of Consols, but she, too, almost without being pressed, consecrated a fraction of it to the Nottingham and Derby Railway.
