item0000	Tradition requires parental approval for under-age marriage.
item0001	The clumsy customer spilled some expensive perfume. 
item0002	Grand auto slid three to fifteen and one eighth on the American Stock Exchange 
item0003	The company which runs retail automotive stores told Shearson Lehman Brothers its financial adviser to terminate discussions to sell the firm 
item0004	She had your dark suit in greasy wash water all year. 
item0005	Don't ask me to carry an oily rag like that.
item1045	A spokesman said the company has about sixty million shares outstanding
item1046	A spokeswoman for the department said no such decision has been made yet
item1047	As previously reported Thompson has a tender offer outstanding to buy thirty one point five million southland common shares for seventy seven dollars a share
item1048	Assets more than doubled since then to one hundred sixty point four billion Swiss francs one hundred fifteen point six billion dollars in nineteen eighty seven
item1049	At N. E. C. the need for international managers will keep rising
item1050	At the time it was enacted ,comma we had no basis to believe it was unconstitutional .period "double-quote
item1051	At the time the company said it would explore other options
item1052	Attorneys for the minority shareholders said they will pursue new terms for the buyout in court .period
item1053	A U. S. interior department spokesman said that the sale had been expected to occur earlier but has been delayed because of weak demand .period
item1054	Auto contracts provide for job security but because they limit the funds available for it they haven't prevented sizable layoffs
item1055	Auto sales rose two point four percent in December after declining zero point seven percent in November
item1056	Because most members are individual brokers the committee could have some difficulty winning approval
item1057	Before the transaction Washington national controlled one point eight million united presidential shares or forty one point five percent of the company
item1058	Bids totaling five hundred million dollars were submitted .period
item1059	Bids totaling five hundred twenty five point five million dollars were submitted
item1060	Bids totaling four hundred sixty million dollars were submitted .period
item1061	B. M. P. C.s traditionally are priced higher than rival brands which typically must undercut I. B. M. prices by fifteen percent
item1062	Bond prices fell in the U. S. and overseas ,comma partly on speculation that central banks may raise rates to bolster their currencies .period
item1063	Both companies offered dealers cash incentives during the month Nissan on three of its best selling cars and Mitsubishi on all but one of its passenger cars
item1064	Both petroleum and natural gas deposits are scattered through eastern ohio
item1065	Brokers said some foreign investors sold stocks to realize currency gains on the recent rise of the Australian dollar
item1066	But any dip in inflation associated with oil prices is likely to be temporary
item1067	But Coniston refused to concede defeat and will seek a recount .period
item1068	But consumers generally would have another month until credit card bills came due and considerably more time if they were willing to pay interest
item1069	But consumers generally would have another month until credit -hyphen card bills came due -dash and considerably more time if they were willing to pay interest .period
item1070	The sponge-cakes were both soft and dry and the biscuits were dry too, and yet soft, which biscuits ought not to be. 
item1071	But the ginger-beer made up for everything.
item1072	'It's my turn now to try to buy something with the money,' Anthea said, 'I'm next eldest. 
item1073	Where is the pony-cart kept?' 
item1074	It was at The Chequers, and Anthea went in the back way to the yard, 
item1075	Because they all knew that little girls ought not to go into the bars of public-houses. 
item1076	She came out, as she herself said,'pleased but not proud'.
item1077	'He will be ready in a brace of shakes, he says,' she remarked, 
item1078	'And he is to have one sovereign - or whatever it is - to drive us in to Rochester and back, 
item1079	Besides waiting there till we've got everything we want. 
item1080	I think I managed very well.'
item1081	'You think yourself jolly clever, I daresay,' said Cyril moodily. 
item1082	'How did you do it?'
item1083	'I wasn't jolly clever enough to go taking handfuls of money out of my pocket, to make it seem cheap, anyway,' she retorted. 
item1084	'I just found a young man doing something to a horse's leg with a sponge and a pail. 
