item0000	Tradition requires parental approval for under-age marriage.
item0001	The clumsy customer spilled some expensive perfume. 
item0002	Grand auto slid three to fifteen and one eighth on the American Stock Exchange 
item0003	The company which runs retail automotive stores told Shearson Lehman Brothers its financial adviser to terminate discussions to sell the firm 
item0004	She had your dark suit in greasy wash water all year. 
item0005	Don't ask me to carry an oily rag like that.
item0965	A long list of other witnesses have also testified in the trial now in its fourth month
item0966	Also a move to base it abroad will have tax advantages
item0967	Also cable operators already are signing up for another proposed new cable network turner broadcasting system incorporated's T. N. T. scheduled for an October third launch
item0968	Also ,comma individual investors' concern over volatility in financial markets may have contributed to the increase ,comma "double-quote she said .period
item0969	Also ,comma when leading stocks are used for collateral ,comma consumer credit companies value them at eighty five percent of their current price .period
item0970	Also individual investors' concern over volatility in financial markets may have contributed to the increase she said
item0971	Although closed end funds have been around since at least the nineteen twenties they have boomed in popularity this year
item0972	Although that is up from forty six percent in nineteen eighty six Texaco's production also fell last year
item0973	Although the foreign exchange market rarely has much impact on tax exempt securities traders said the dollar's late rally yesterday helped buoy municipal prices
item0974	Although those gains eroded during the afternoon stock prices stayed within a narrow range until the last half hour of trading
item0975	A membership meeting has been called for July twentieth to vote on it
item0976	Among men fifty six percent said the U. S. was doing too little in space exploration only a quarter of women agreed
item0977	Among men forty one percent supported boosting the space exploration budget compared with nineteen percent of women
item0978	Among the biotechnology issues ,comma S. P. I. Pharmaceuticals ,comma with some eighty million dollars in market value ,comma rose one and one half to nine .period
item0979	A Monsanto spokesman said there's very little we can say
item0980	Analysts haven't focused on what happened to them
item0981	Analysts said Gillette remains vulnerable to a hostile bid .period
item0982	Analysts too generally played down the effect on banks
item0983	Analysts value united cable at between thirty seven dollars and forty five dollars a share .period
item0984	And after a temporary downturn in the next couple of years the numbers probably will go back up
item0985	And a Merrill Lynch spokesman said all of his firm's program trading simply reflects requests from customers for such trading
item0986	And both mortgaged their homes to secure the loans they needed to start the business
item0987	And higher interest rates attract foreign investors pushing up the dollar
item0988	And I. G. I. incorporated ,comma another biotechnology issue ,comma climbed one half to nine and seven eighths .period
item0989	And I have dollars with me already which didn't come from South Africa or America ...ellipsis .period
item0990	Look here, let's each take as much as we can carry. 
item0991	But it's not sovereigns. 
item0992	They have got a man's head on one side and a thing like the ace of spades on the other. 
item0993	Fill your pockets with it, I tell you, and come along. 
item0994	You can jaw as we go - if you must jaw.'
item0995	Cyril sat down and began to fill his pockets.
item0996	'You made fun of me for getting father to have nine pockets in my Norfolks,' said he, 'but now you see!'
item0997	For when Cyril had filled his nine pockets and his handkerchief and the space between himself and his shirt front with the gold coins, he had to stand up. 
item0998	But he staggered, and had to sit down again in a hurry 
item0999	'Throw out some of the cargo,' said Robert. 
item1000	'You will sink the ship, old chap. That comes of nine pockets.'
item1001	Then they set off to walk to the village. 
item1002	It was more than a mile, and the road was very dusty indeed, and the sun seemed to get hotter and hotter, and the gold in their pockets got heavier and heavier.
item1003	It was Jane who said, 'I don't see how we're to spend it all. 
item1004	There must be thousands of pounds among the lot of us. 
