item0000	Tradition requires parental approval for under-age marriage.
item0001	The clumsy customer spilled some expensive perfume. 
item0002	Grand auto slid three to fifteen and one eighth on the American Stock Exchange 
item0003	The company which runs retail automotive stores told Shearson Lehman Brothers its financial adviser to terminate discussions to sell the firm 
item0004	She had your dark suit in greasy wash water all year. 
item0005	Don't ask me to carry an oily rag like that.
item0006	The south Carolina educational radio network has won national broadcasting awards 
item0007	The statue of liberty and Ellis Island are within the New Jersey waters of New York bay 
item0008	The United States undertook to defend western europe against Soviet attack 
item0009	They began to build boats with the same materials they used for portable shelters 
item0010	They can also show how the shape and size of continents and oceans have changed over time 
item0011	They established royal commissions to recover illegally held church lands 
item0012	Two narrow gauge railroads from china enter the city from the northeast and northwest 
item0013	Unusually high levels of radiation were detected in many european countries 
item0014	About half these managers are in the U.S. 
item0015	Accepted bids ranged from seven point five seven percent to seven point six percent .Period 
item0016	Accepted bids ranged from six point two percent to six point two two five percent 
item0017	Accepted bids were seven point two two nine five percent .Period 
item0018	According to the administrative offices of the U.S. courts only half of the fifty bankruptcy judges whose terms expire by nineteen eighty eight will return 
item0019	A commission spokesman said a decision on the appeal is expected soon 
item0020	A company spokesman said that after the split ,comma the quarterly dividend will be reduced to ten cents a share ,comma continuing the current cash pay -hyphen out rate .Period 
item0021	A company spokesman said that after the split the quarterly dividend will be reduced to ten cents a share continuing the current cash pay out rate 
item0022	Actively traded thirty -hyphen year treasury issues last year plunged about three points ,comma or about thirty dollars for each one thousand dollar face amount .Period 
item0023	Actively traded thirty year bonds dropped about a point or around ten dollars for each one thousand dollar face amount 
item0024	Actively traded thirty year treasury issues last week plunged about three points or about thirty dollars for each one thousand dollar face amount 
item0025	A drop in oil prices could also provide some price relief as it did in nineteen eighty six 
item0026	A drop in oil prices could also provide some price relief ,comma as it did in nineteen eighty six .Period 
item0027	A.E.G. climbed two point four oh to two hundred ten point four oh 
item0028	After excluding food and energy prices which are volatile prices rose zero point three percent last month 
item0029	After out -hyphen of -hyphen court settlements ,comma four of the companies and more than twenty insurers remain in the consolidated trial ,comma which still has other issues to resolve .Period 
item0030	After the third period ashland's coal operations began a process of becoming an independent company 
item0031	The house was three miles from the station, but before the dusty hired fly had rattled along for five minutes the children began to put their heads out of the carriage window and to say, 'Aren't we nearly there?' 
item0032	And every time they passed a house, which was not very often, they all said, 'Oh, is THIS it?' 
item0033	But it never was, till they reached the very top of the hill, just past the chalk-quarry and before you come to the gravel-pit. 
item0034	And then there was a white house with a green garden and an orchard beyond, and mother said, 'Here we are!'
item0035	'How white the house is,' said Robert.
item0036	'And look at the roses,' said Anthea.
item0037	'And the plums,' said Jane.
item0038	'It is rather decent,' Cyril admitted.
item0039	The Baby said, 'Wanty go walky'; and the fly stopped with a last rattle and jolt.
item0040	Everyone got its legs kicked or its feet trodden on in the scramble to get out of the carriage that very minute, but no one seemed to mind. 
item0041	Mother, curiously enough, was in no hurry to get out; 
item0042	And even when she had come down slowly and by the step, and with no jump at all, she seemed to wish to see the boxes carried in,
item0043	And even to pay the driver, instead of joining in that first glorious rush round the garden and the orchard 
item0044	And the thorny, thistly, briery, brambly wilderness beyond the broken gate and the dry fountain at the side of the house. 
item0045	But the children were wiser, for once. 
